site_name,site_id,year,count_type,name_id,penguin_count
Ardley Island,ARDL,1993,nests,adelie,1205.0
Ardley Island,ARDL,1994,nests,adelie,1095.0
Ardley Island,ARDL,1995,nests,adelie,1226.0
Ardley Island,ARDL,1996,nests,adelie,923.0
Ardley Island,ARDL,1997,nests,adelie,1173.0
Ardley Island,ARDL,1998,nests,adelie,1192.0
Ardley Island,ARDL,1999,nests,adelie,974.0
Ardley Island,ARDL,2000,nests,adelie,880.0
Ardley Island,ARDL,2001,nests,adelie,780.0
Ardley Island,ARDL,2002,nests,adelie,771.0
Ardley Island,ARDL,2003,nests,adelie,559.0
Ardley Island,ARDL,2004,nests,adelie,409.0
Ardley Island,ARDL,2005,nests,adelie,334.0
