site_name,site_id,year,count_type,name_id,penguin_count
Ardley Island,ARDL,1993,nests,gentoo,3678.0
Ardley Island,ARDL,1994,nests,gentoo,3772.0
Ardley Island,ARDL,1995,nests,gentoo,2985.0
Ardley Island,ARDL,1996,nests,gentoo,2974.0
Ardley Island,ARDL,1997,nests,gentoo,3146.0
Ardley Island,ARDL,1998,nests,gentoo,3349.0
Ardley Island,ARDL,1999,nests,gentoo,3911.0
Ardley Island,ARDL,2000,nests,gentoo,4472.0
Ardley Island,ARDL,2001,nests,gentoo,4444.0
Ardley Island,ARDL,2002,nests,gentoo,5131.0
Ardley Island,ARDL,2003,nests,gentoo,4957.0
Ardley Island,ARDL,2004,nests,gentoo,4798.0
Ardley Island,ARDL,2005,nests,gentoo,4635.0
